"TIME","GEO","VEHICLE","UNIT","Value","Flag and Footnotes"
"2009","Austria","Passenger cars","Per thousand inhabitants","522",""
"2009","Austria","Motor coaches, buses and trolley buses","Number","9,000",""
"2009","Austria","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Austria","Special vehicles","Number","511,000",""
"2009","Austria","Special vehicles","Per thousand inhabitants",":",""
"2009","Poland","All vehicles (except trailers and motorcycles)","Number","19,520,000",""
"2009","Poland","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Poland","Total utility vehicles","Number","2,929,000",""
"2009","Poland","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Poland","Lorries","Number","2,596,000",""
"2009","Poland","Lorries","Per thousand inhabitants",":",""
"2009","Poland","Road tractors","Number","201,000",""
"2009","Poland","Road tractors","Per thousand inhabitants",":",""
"2009","Poland","Trailers and semi-trailers","Number","779,000",""
"2009","Poland","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Poland","Motorcycles","Number","975,000",""
"2009","Poland","Motorcycles","Per thousand inhabitants",":",""
"2009","Poland","Passenger cars","Number","16,495,000",""
"2009","Poland","Passenger cars","Per thousand inhabitants","434",""
"2009","Poland","Motor coaches, buses and trolley buses","Number","96,000",""
"2009","Poland","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Poland","Special vehicles","Number","132,000",""
"2009","Poland","Special vehicles","Per thousand inhabitants",":",""
"2009","Portugal","All vehicles (except trailers and motorcycles)","Number",":",""
"2009","Portugal","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Portugal","Total utility vehicles","Number",":",""
"2009","Portugal","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Portugal","Lorries","Number",":",""
"2009","Portugal","Lorries","Per thousand inhabitants",":",""
"2009","Portugal","Road tractors","Number",":",""
"2009","Portugal","Road tractors","Per thousand inhabitants",":",""
"2009","Portugal","Trailers and semi-trailers","Number",":",""
"2009","Portugal","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Portugal","Motorcycles","Number",":",""
"2009","Portugal","Motorcycles","Per thousand inhabitants",":",""
"2009","Portugal","Passenger cars","Number",":",""
"2009","Portugal","Passenger cars","Per thousand inhabitants",":",""
"2009","Portugal","Motor coaches, buses and trolley buses","Number",":",""
"2009","Portugal","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Portugal","Special vehicles","Number",":",""
"2009","Portugal","Special vehicles","Per thousand inhabitants",":",""
"2009","Romania","All vehicles (except trailers and motorcycles)","Number","4,980,000",""
"2009","Romania","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Romania","Total utility vehicles","Number","693,900",""
"2009","Romania","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Romania","Lorries","Number","629,800",""
"2009","Romania","Lorries","Per thousand inhabitants",":",""
"2009","Romania","Road tractors","Number","32,100",""
"2009","Romania","Road tractors","Per thousand inhabitants",":",""
"2009","Romania","Trailers and semi-trailers","Number","239,400",""
"2009","Romania","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Romania","Motorcycles","Number","73,800",""
"2009","Romania","Motorcycles","Per thousand inhabitants",":",""
"2009","Romania","Passenger cars","Number","4,244,900",""
"2009","Romania","Passenger cars","Per thousand inhabitants","198",""
"2009","Romania","Motor coaches, buses and trolley buses","Number","41,200",""
"2009","Romania","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Romania","Special vehicles","Number","32,000",""
"2009","Romania","Special vehicles","Per thousand inhabitants",":",""
"2009","Slovenia","All vehicles (except trailers and motorcycles)","Number","1,156,778",""
"2009","Slovenia","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Slovenia","Total utility vehicles","Number","95,526",""
"2009","Slovenia","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Slovenia","Lorries","Number","74,749",""
"2009","Slovenia","Lorries","Per thousand inhabitants",":",""
"2009","Slovenia","Road tractors","Number","8,884",""
"2009","Slovenia","Road tractors","Per thousand inhabitants",":",""
"2009","Slovenia","Trailers and semi-trailers","Number","23,636",""
"2009","Slovenia","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Slovenia","Motorcycles","Number","46,185",""
"2009","Slovenia","Motorcycles","Per thousand inhabitants",":",""
"2009","Slovenia","Passenger cars","Number","1,058,858",""
"2009","Slovenia","Passenger cars","Per thousand inhabitants","517",""
"2009","Slovenia","Motor coaches, buses and trolley buses","Number","2,394",""
"2009","Slovenia","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Slovenia","Special vehicles","Number","11,893",""
"2009","Slovenia","Special vehicles","Per thousand inhabitants",":",""
"2009","Slovakia","All vehicles (except trailers and motorcycles)","Number","1,886,900",""
"2009","Slovakia","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Slovakia","Total utility vehicles","Number","288,200",""
"2009","Slovakia","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Slovakia","Lorries","Number","246,700",""
"2009","Slovakia","Lorries","Per thousand inhabitants",":",""
"2009","Slovakia","Road tractors","Number","22,600",""
"2009","Slovakia","Road tractors","Per thousand inhabitants",":",""
"2009","Slovakia","Trailers and semi-trailers","Number","218,700",""
"2009","Slovakia","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Slovakia","Motorcycles","Number","55,400",""
"2009","Slovakia","Motorcycles","Per thousand inhabitants",":",""
"2009","Slovakia","Passenger cars","Number","1,589,000",""
"2009","Slovakia","Passenger cars","Per thousand inhabitants","295",""
"2009","Slovakia","Motor coaches, buses and trolley buses","Number","9,700",""
"2009","Slovakia","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Slovakia","Special vehicles","Number","18,900",""
"2009","Slovakia","Special vehicles","Per thousand inhabitants",":",""
"2009","Finland","All vehicles (except trailers and motorcycles)","Number","3,302,730",""
"2009","Finland","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Finland","Total utility vehicles","Number","513,050",""
"2009","Finland","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Finland","Lorries","Number","443,910",""
"2009","Finland","Lorries","Per thousand inhabitants",":",""
"2009","Finland","Road tractors","Number","8,690",""
"2009","Finland","Road tractors","Per thousand inhabitants",":",""
"2009","Finland","Trailers and semi-trailers","Number","802,000",""
"2009","Finland","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Finland","Motorcycles","Number","216,440",""
"2009","Finland","Motorcycles","Per thousand inhabitants",":",""
"2009","Finland","Passenger cars","Number","2,776,660",""
"2009","Finland","Passenger cars","Per thousand inhabitants","519",""
"2009","Finland","Motor coaches, buses and trolley buses","Number","13,020",""
"2009","Finland","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Finland","Special vehicles","Number","60,450",""
"2009","Finland","Special vehicles","Per thousand inhabitants",":",""
"2009","Sweden","All vehicles (except trailers and motorcycles)","Number","4,837,000",""
"2009","Sweden","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Sweden","Total utility vehicles","Number","523,600",""
"2009","Sweden","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Sweden","Lorries","Number","501,100",""
"2009","Sweden","Lorries","Per thousand inhabitants",":",""
"2009","Sweden","Road tractors","Number","8,000",""
"2009","Sweden","Road tractors","Per thousand inhabitants",":",""
"2009","Sweden","Trailers and semi-trailers","Number","753,400",""
"2009","Sweden","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Sweden","Motorcycles","Number","276,200",""
"2009","Sweden","Motorcycles","Per thousand inhabitants",":",""
"2009","Sweden","Passenger cars","Number","4,300,000",""
"2009","Sweden","Passenger cars","Per thousand inhabitants","460",""
"2009","Sweden","Motor coaches, buses and trolley buses","Number","13,400",""
"2009","Sweden","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Sweden","Special vehicles","Number","14,500",""
"2009","Sweden","Special vehicles","Per thousand inhabitants",":",""
"2009","United Kingdom","All vehicles (except trailers and motorcycles)","Number",":",""
"2009","United Kingdom","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","United Kingdom","Total utility vehicles","Number",":",""
"2009","United Kingdom","Total utility vehicles","Per thousand inhabitants",":",""
"2009","United Kingdom","Lorries","Number","3,712,644",""
"2009","United Kingdom","Lorries","Per thousand inhabitants",":",""
"2009","United Kingdom","Road tractors","Number",":",""
"2009","United Kingdom","Road tractors","Per thousand inhabitants",":",""
"2009","United Kingdom","Trailers and semi-trailers","Number",":",""
"2009","United Kingdom","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","United Kingdom","Motorcycles","Number","1,141,504",""
"2009","United Kingdom","Motorcycles","Per thousand inhabitants",":",""
"2009","United Kingdom","Passenger cars","Number","28,568,098",""
"2009","United Kingdom","Passenger cars","Per thousand inhabitants","457",""
"2009","United Kingdom","Motor coaches, buses and trolley buses","Number","177,419",""
"2009","United Kingdom","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","United Kingdom","Special vehicles","Number",":",""
"2009","United Kingdom","Special vehicles","Per thousand inhabitants",":",""
"2009","Liechtenstein","All vehicles (except trailers and motorcycles)","Number","29,300",""
"2009","Liechtenstein","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Liechtenstein","Total utility vehicles","Number","3,300",""
"2009","Liechtenstein","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Liechtenstein","Lorries","Number","2,400",""
"2009","Liechtenstein","Lorries","Per thousand inhabitants",":",""
"2009","Liechtenstein","Road tractors","Number","300",""
"2009","Liechtenstein","Road tractors","Per thousand inhabitants",":",""
"2009","Liechtenstein","Trailers and semi-trailers","Number","2,800",""
"2009","Liechtenstein","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Liechtenstein","Motorcycles","Number","2,751",""
"2009","Liechtenstein","Motorcycles","Per thousand inhabitants",":",""
"2009","Liechtenstein","Passenger cars","Number","25,900",""
"2009","Liechtenstein","Passenger cars","Per thousand inhabitants","722",""
"2009","Liechtenstein","Motor coaches, buses and trolley buses","Number","100",""
"2009","Liechtenstein","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Liechtenstein","Special vehicles","Number","600",""
"2009","Liechtenstein","Special vehicles","Per thousand inhabitants",":",""
"2009","Norway","All vehicles (except trailers and motorcycles)","Number","2,253,700",""
"2009","Norway","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Norway","Total utility vehicles","Number","91,900",""
"2009","Norway","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Norway","Lorries","Number","74,200",""
"2009","Norway","Lorries","Per thousand inhabitants",":",""
"2009","Norway","Road tractors","Number","6,900",""
"2009","Norway","Road tractors","Per thousand inhabitants",":",""
"2009","Norway","Trailers and semi-trailers","Number","1,031,600",""
"2009","Norway","Trailers and semi-trailers","Per thousand inhabitants",":",""
"2009","Norway","Motorcycles","Number","135,400",""
"2009","Norway","Motorcycles","Per thousand inhabitants",":",""
"2009","Norway","Passenger cars","Number","2,141,600",""
"2009","Norway","Passenger cars","Per thousand inhabitants","441",""
"2009","Norway","Motor coaches, buses and trolley buses","Number","20,200",""
"2009","Norway","Motor coaches, buses and trolley buses","Per thousand inhabitants",":",""
"2009","Norway","Special vehicles","Number","10,800",""
"2009","Norway","Special vehicles","Per thousand inhabitants",":",""
"2009","Switzerland","All vehicles (except trailers and motorcycles)","Number",":",""
"2009","Switzerland","All vehicles (except trailers and motorcycles)","Per thousand inhabitants",":",""
"2009","Switzerland","Total utility vehicles","Number",":",""
"2009","Switzerland","Total utility vehicles","Per thousand inhabitants",":",""
"2009","Switzerland","Lorries","Number","317,151",""
